,antecedants,consequents,support,confidence
777,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})",37,0.8809523809523809
778,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",37,0.8043478260869565
779,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence'})",37,0.8604651162790697
780,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence'})",37,0.8409090909090909
781,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",37,0.7708333333333334
782,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",37,0.8222222222222222
783,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",37,0.8409090909090909
784,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",37,0.8222222222222222
785,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.7872340425531915
786,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",37,0.8604651162790697
787,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",37,0.9024390243902439
788,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",37,0.8809523809523809
789,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.8409090909090909
790,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QUnequipDevice'}),37,0.8604651162790697
791,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer'})",37,0.8409090909090909
792,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",37,0.7872340425531915
793,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype'})",37,0.7872340425531915
794,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})",37,0.7708333333333334
795,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",37,0.7708333333333334
796,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",37,0.7708333333333334
797,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",37,0.7551020408163265
798,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QGreenFluorescence'})",37,0.7551020408163265
799,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",37,0.7551020408163265
800,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})",37,0.8409090909090909
801,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})",37,0.8604651162790697
802,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.8409090909090909
803,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence'})","frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.8043478260869565
804,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),37,1.0
805,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),37,1.0
806,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.9736842105263158
807,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QGreenFluorescence'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",37,0.9736842105263158
808,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),38,0.95
809,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",38,0.8837209302325582
810,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),38,0.95
811,"frozenset({'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",38,0.926829268292683
812,"frozenset({'QDeviceAmprRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",38,0.8837209302325582
813,"frozenset({'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.8636363636363636
814,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",38,0.926829268292683
815,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QBioBricksDevicesComposition', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})",38,0.9047619047619048
816,"frozenset({'QDeviceRbsPconsAmprTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",38,0.8444444444444444
817,"frozenset({'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.95
818,"frozenset({'QDeviceAmprRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.9047619047619048
819,"frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8444444444444444
820,"frozenset({'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.926829268292683
821,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.926829268292683
822,"frozenset({'QDeviceGfpRbsPconsTer', 'QBioBricksDevicesComposition'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8636363636363636
823,"frozenset({'QBioBricksDevicesComposition', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.8837209302325582
824,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QBioBricksDevicesComposition'}),38,0.7755102040816326
825,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),38,1.0
826,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.9743589743589743
827,"frozenset({'QBioBricksDevicesComposition', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.95
828,"frozenset({'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8837209302325582
829,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",38,0.7755102040816326
830,"frozenset({'QBioBricksDevicesComposition', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",38,1.0
831,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",38,0.7755102040816326
832,"frozenset({'QDeviceAmprRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.95
833,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.95
834,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),38,0.9743589743589743
835,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),38,1.0
836,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.95
837,"frozenset({'QBioBricksDevicesComposition', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.95
838,"frozenset({'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.7916666666666666
839,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})",38,0.7755102040816326
840,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),38,0.95
841,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",38,0.926829268292683
842,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.8260869565217391
843,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",38,0.926829268292683
844,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.95
845,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.9047619047619048
846,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.926829268292683
847,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGreenFluorescence'}),38,0.9047619047619048
848,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence'})",38,0.8636363636363636
849,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",38,0.8636363636363636
850,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.7916666666666666
851,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",38,0.8444444444444444
852,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",38,0.8085106382978723
853,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",38,0.8444444444444444
854,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",38,0.9047619047619048
855,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.7755102040816326
856,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",38,0.8444444444444444
857,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",38,0.9047619047619048
858,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8260869565217391
859,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",38,0.9047619047619048
860,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QUnequipDevice'}),38,0.8636363636363636
861,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})",38,0.8636363636363636
862,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype'})",38,0.7916666666666666
863,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.7916666666666666
864,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.7755102040816326
865,"frozenset({'QDeviceRbsPconsAmprTer', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",38,0.76
866,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",38,0.7755102040816326
867,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})",38,0.8260869565217391
868,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})",38,0.8636363636363636
869,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8085106382978723
870,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8636363636363636
871,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),38,1.0
872,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.95
873,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",38,1.0
874,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),38,0.9743589743589743
875,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),38,1.0
876,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.9047619047619048
877,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),37,0.9736842105263158
878,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin'})",37,0.8809523809523809
879,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",37,0.8809523809523809
880,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})",37,0.7551020408163265
881,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),37,0.925
882,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})",37,0.9024390243902439
883,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QAmpicillin'})",37,0.8222222222222222
884,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",37,0.8222222222222222
885,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QAmpicillin'})",37,0.8409090909090909
886,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",37,0.8809523809523809
887,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})",37,0.7872340425531915
888,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",37,0.925
889,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",37,0.9024390243902439
890,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",37,0.8222222222222222
